"Date","heure","co_centenario","no2_centenario","pm10_centenario","co_cordoba","no2_cordoba","pm10_cordoba","co_la_boca","no2_la_boca","pm10_la_boca"
17551,7,0.34,NA,26,0.62,13,NA,0.31,17,31
17551,8,0.33,NA,25,0.62,10,NA,0.32,14,31
17551,9,0.33,NA,24,0.59,8,NA,0.31,16,31
17551,10,0.33,NA,24,0.59,9,NA,0.3,14,30
17551,11,0.34,NA,22,0.59,12,NA,0.3,14,29
17551,12,0.35,NA,21,0.61,15,NA,0.29,14,28
17551,13,0.36,NA,19,0.62,16,NA,0.29,16,26
17551,14,0.37,NA,19,0.63,17,NA,0.3,14,25
17551,15,0.37,NA,18,0.63,11,NA,0.29,18,24
17551,16,0.37,NA,16,0.63,10,NA,0.29,14,22
17551,17,0.36,NA,16,0.64,10,NA,0.29,15,22
17551,18,0.36,NA,15,0.64,8,NA,0.29,16,23
17551,19,0.35,NA,14,0.66,12,NA,0.31,18,22
17551,20,0.36,NA,14,0.67,13,NA,0.33,15,22
17551,21,0.37,NA,14,0.68,15,NA,0.34,19,23
17551,22,0.4,NA,15,0.7,14,NA,0.35,19,24
17551,23,0.41,NA,15,0.71,14,NA,0.36,16,27
17551,24,0.43,NA,15,0.73,14,NA,0.37,13,28
17552,1,0.45,NA,16,0.77,16,NA,0.38,17,29
17552,2,0.47,NA,16,0.8,14,NA,0.4,16,29
17552,3,0.47,NA,16,0.81,12,NA,0.4,10,29
17552,4,0.46,NA,16,0.8,14,NA,0.4,10,29
17552,5,0.44,NA,17,0.78,16,NA,0.4,12,29
17552,6,0.42,NA,16,0.76,9,NA,0.4,15,29
17552,7,0.41,NA,17,0.74,15,NA,0.41,22,30
17552,8,0.39,NA,17,0.71,13,NA,0.41,15,29
17552,9,0.38,NA,17,0.67,12,NA,0.4,21,29
17552,10,0.36,NA,17,0.64,9,NA,0.37,21,28
17552,11,0.36,NA,17,0.61,7,NA,0.36,24,28
17552,12,0.35,NA,17,0.61,16,NA,0.35,23,28
17552,13,0.35,NA,17,0.62,21,NA,0.33,13,28
17552,14,0.35,NA,17,0.64,16,NA,0.31,15,28
17552,15,0.35,NA,17,0.67,14,NA,0.29,11,28
17552,16,0.35,NA,18,0.7,7,NA,0.28,11,29
17552,17,0.35,NA,18,0.74,9,NA,0.28,12,31
17552,18,0.36,NA,18,0.77,8,NA,0.29,10,29
17552,19,0.36,NA,18,0.81,11,NA,0.3,13,31
17552,20,0.37,NA,18,0.85,14,NA,0.32,19,31
17552,21,0.39,NA,19,0.88,15,NA,0.33,14,31
17552,22,0.4,NA,18,0.91,16,NA,0.35,15,30
17552,23,0.41,NA,18,0.94,16,NA,0.37,17,27
17552,24,0.41,NA,17,0.96,17,NA,0.38,13,27
17553,1,0.43,NA,17,0.97,23,NA,0.42,19,26
17553,2,0.44,NA,17,0.96,21,NA,0.44,15,26
17553,3,0.44,NA,17,0.92,14,NA,0.44,16,27
17553,4,0.43,NA,18,0.88,14,NA,0.44,12,26
17553,5,0.41,NA,17,0.84,6,NA,0.44,17,27
17553,6,0.4,NA,17,0.79,9,NA,0.45,20,27
17553,7,0.42,NA,17,0.74,13,NA,0.47,28,27
17553,8,0.45,NA,18,0.72,21,NA,0.49,22,28
17553,9,0.46,NA,20,0.71,25,NA,0.48,21,29
17553,10,0.48,NA,20,0.74,23,NA,0.47,19,29
17553,11,0.51,NA,20,0.77,22,NA,0.48,26,31
17553,12,0.55,NA,20,0.82,25,NA,0.5,30,32
17553,13,0.58,NA,21,0.87,23,NA,0.53,30,32
17553,14,0.59,NA,21,0.91,20,NA,0.54,23,33
17553,15,0.58,NA,21,0.96,24,NA,0.53,18,34
17553,16,0.56,NA,21,0.98,19,NA,0.52,25,33
17553,17,0.55,NA,21,0.99,15,NA,0.52,19,32
17553,18,0.54,NA,20,0.98,15,NA,0.55,25,30
17553,19,0.53,NA,21,0.98,15,NA,0.56,26,28
17553,20,0.52,NA,20,0.97,17,NA,0.54,18,27
17553,21,0.5,NA,20,0.94,17,NA,0.51,15,26
17553,22,0.49,NA,20,0.94,21,NA,0.5,12,26
17553,23,0.48,NA,20,0.93,22,NA,0.5,12,26
17553,24,0.46,NA,20,0.92,16,NA,0.5,12,26
17554,1,0.44,NA,20,0.89,10,NA,0.47,9,26
17554,2,0.43,NA,19,0.85,9,NA,0.43,10,26
17554,3,0.4,NA,19,0.82,9,NA,0.4,9,25
17554,4,0.37,NA,19,0.78,6,NA,0.38,7,26
17554,5,0.36,NA,19,0.75,7,NA,0.37,10,26
17554,6,0.34,NA,19,0.71,9,NA,0.37,17,26
17554,7,0.33,NA,18,0.66,13,NA,0.38,20,26
17554,8,0.34,NA,17,0.63,12,NA,0.39,24,26
17554,9,0.36,NA,16,0.63,14,NA,0.41,30,26
17554,10,0.4,NA,16,0.64,20,NA,0.45,35,27
17554,11,0.47,NA,17,0.68,33,NA,0.48,38,26
17554,12,0.48,NA,18,0.71,29,NA,0.49,25,26
17554,13,0.5,NA,19,0.74,21,NA,0.52,48,28
17554,14,0.54,22,20,0.77,23,NA,0.55,44,28
17554,15,0.54,21,20,0.78,24,NA,0.53,32,30
17554,16,0.52,23,23,0.81,24,NA,0.5,28,31
17554,17,0.53,26,30,0.86,32,NA,0.5,32,39
17554,18,0.55,33,31,0.96,46,NA,0.49,38,40
17554,19,0.51,32,31,1.01,40,NA,0.51,34,40
17554,20,0.55,35,32,1.04,36,NA,0.52,27,39
17554,21,0.54,35,33,1.05,30,NA,0.5,39,40
17554,22,0.54,28,34,1.03,25,NA,0.51,41,41
17554,23,0.55,25,34,1.02,20,NA,0.53,46,42
17554,24,0.56,23,34,0.99,17,NA,0.55,38,42
17555,1,0.56,21,35,0.94,23,NA,0.55,41,42
17555,2,0.51,18,35,0.85,23,NA,0.54,32,42
17555,3,0.47,9,36,0.77,16,NA,0.49,17,43
17555,4,0.42,4,37,0.71,7,NA,0.47,5,43
17555,5,0.37,3,38,0.67,5,NA,0.44,5,44
17555,6,0.32,5,39,0.66,10,NA,0.39,8,44
17555,7,0.28,8,40,0.66,15,NA,0.34,9,44
17555,8,0.25,8,40,0.67,18,NA,0.3,6,43
17555,9,0.22,7,40,0.68,18,NA,0.26,5,43
17555,10,0.2,7,41,0.68,19,NA,0.22,5,43
17555,11,0.2,8,40,0.7,20,NA,0.19,5,42
17555,12,0.22,8,40,0.72,20,NA,0.18,7,41
17555,13,0.24,7,39,0.75,23,NA,0.17,6,40
17555,14,0.25,7,39,NA,NA,NA,0.16,7,40
17555,15,0.25,7,38,NA,23,NA,0.15,6,38
17555,16,0.25,7,35,NA,21,NA,0.14,7,37
17555,17,0.25,6,28,NA,22,NA,0.14,9,30
17555,18,0.25,7,29,NA,26,NA,0.14,8,30
17555,19,0.25,8,29,NA,27,NA,0.14,11,30
17555,20,0.24,8,29,0.7,26,NA,0.14,14,31
17555,21,0.24,8,29,0.65,19,NA,0.14,15,31
17555,22,0.24,7,29,0.61,16,NA,0.14,12,32
17555,23,0.23,5,29,0.54,13,NA,0.16,13,31
17555,24,0.22,5,29,0.49,13,NA,0.2,13,31
17556,1,0.21,6,29,0.49,13,NA,0.25,13,32
17556,2,0.19,4,29,0.47,15,NA,0.25,9,32
17556,3,0.17,4,28,0.43,12,NA,0.25,8,31
17556,4,0.16,4,28,0.39,11,NA,0.25,9,30
17556,5,0.14,4,28,0.39,11,NA,0.25,9,30
17556,6,0.13,8,29,0.4,15,NA,0.25,11,31
17556,7,0.13,9,29,0.43,20,NA,0.23,13,31
17556,8,0.15,9,29,0.48,24,NA,0.21,13,31
17556,9,0.16,8,29,0.5,23,NA,0.19,17,31
17556,10,0.18,8,29,0.51,21,21,0.22,15,32
17556,11,0.21,7,30,0.51,14,22,0.24,14,32
17556,12,0.22,5,30,0.53,13,22,0.25,16,32
17556,13,0.24,5,30,0.56,12,23,0.3,NA,33
17556,14,0.25,5,30,0.58,11,23,0.34,NA,33
17556,15,0.25,5,30,0.58,13,22,0.38,15,34
17556,16,0.25,5,30,0.58,13,22,0.4,16,34
17556,17,0.25,6,29,0.55,13,23,0.42,16,36
17556,18,0.24,8,28,0.54,14,24,0.44,14,36
17556,19,0.23,7,28,0.55,14,25,0.47,12,37
17556,20,0.24,7,28,0.56,16,25,0.46,10,37
17556,21,0.25,9,28,0.56,18,26,0.46,12,36
17556,22,0.25,8,28,0.58,17,25,0.49,16,36
17556,23,0.25,9,27,0.6,16,26,0.52,15,36
17556,24,0.26,9,28,0.61,15,26,0.57,16,36
17557,1,0.27,11,28,0.61,16,27,0.58,12,36
17557,2,0.27,6,28,0.58,7,26,0.57,12,36
17557,3,0.26,5,28,0.55,5,26,0.55,6,36
17557,4,0.24,7,28,0.53,4,26,0.54,5,37
17557,5,0.22,4,27,0.5,6,26,0.52,6,37
17557,6,0.21,4,27,0.46,9,25,0.48,8,37
17557,7,0.2,5,26,0.41,10,25,0.44,12,37
17557,8,0.2,7,26,0.37,12,24,0.39,11,37
17557,9,0.18,7,26,0.35,13,24,0.39,15,39
17557,10,0.19,7,25,0.34,13,23,0.4,14,40
17557,11,0.2,6,24,0.35,11,23,0.42,13,41
17557,12,0.22,8,24,0.35,10,22,0.44,12,41
17557,13,0.25,7,23,0.37,10,22,0.45,11,41
17557,14,0.27,7,24,0.38,10,22,0.46,12,41
17557,15,0.28,10,23,0.42,13,23,0.46,14,41
17557,16,0.29,9,24,0.45,13,24,0.47,14,41
17557,17,0.29,9,24,0.49,14,24,0.47,16,39
17557,18,0.29,9,25,0.54,18,24,0.47,18,39
17557,19,0.3,13,24,0.58,18,24,0.48,18,38
17557,20,0.3,14,24,0.61,17,23,0.48,14,38
17557,21,0.3,12,24,0.64,18,23,0.48,12,38
17557,22,0.3,13,23,0.67,17,24,0.48,17,38
17557,23,0.31,14,23,0.67,17,23,0.47,18,37
17557,24,0.31,13,22,0.65,12,22,0.46,13,36
17558,1,0.32,13,22,0.62,14,21,0.45,8,36
17558,2,0.31,11,21,0.59,11,21,0.43,7,35
17558,3,0.28,6,21,0.55,7,21,0.41,7,34
17558,4,0.27,4,21,0.52,9,21,0.4,3,34
17558,5,0.24,3,21,0.48,11,21,0.4,4,34
17558,6,0.22,4,21,0.45,12,21,0.39,6,34
17558,7,0.19,5,21,0.42,7,22,0.39,9,34
17558,8,0.18,7,21,0.41,9,21,0.39,12,33
17558,9,0.18,7,21,0.4,8,21,0.39,15,32
17558,10,0.18,7,21,0.4,11,21,0.4,15,31
17558,11,0.19,6,20,0.4,7,21,0.41,13,29
17558,12,0.21,6,20,0.41,5,20,0.42,16,28
17558,13,0.23,7,20,0.41,7,20,0.43,16,28
17558,14,0.24,7,20,0.42,11,20,0.44,15,28
17558,15,0.26,7,20,0.44,19,19,0.45,13,27
17558,16,0.27,7,19,0.45,14,18,0.46,14,27
17558,17,0.27,8,19,0.46,21,18,0.46,14,26
17558,18,0.28,9,19,0.48,21,18,0.47,19,27
17558,19,0.29,16,19,0.51,20,17,0.47,20,28
17558,20,0.31,15,20,0.54,25,18,0.48,21,29
17558,21,0.33,17,20,0.58,23,19,0.5,23,31
17558,22,0.36,22,20,0.62,19,19,0.51,23,31
17558,23,0.4,22,21,0.66,21,19,0.53,17,32
17558,24,0.45,19,21,0.68,17,20,0.57,26,32
17559,1,0.5,21,23,0.75,25,20,0.64,32,33
17559,2,0.54,19,25,0.8,29,20,0.67,31,34
17559,3,0.55,14,26,0.83,26,21,0.67,17,36
17559,4,0.54,9,27,0.85,19,22,0.66,8,37
17559,5,0.51,9,27,0.84,12,22,0.63,8,38
17559,6,0.47,11,27,0.84,16,22,0.62,13,38
17559,7,0.43,12,27,0.82,15,23,0.6,11,38
17559,8,0.39,11,27,0.83,16,23,0.56,9,38
17559,9,0.33,8,27,0.81,15,23,0.48,12,37
17559,10,0.28,7,27,0.76,14,22,0.44,5,37
17559,11,0.26,5,28,0.73,14,22,0.41,6,36
17559,12,0.25,7,28,0.71,20,22,0.39,6,35
17559,13,0.25,7,28,0.71,30,23,0.39,8,35
17559,14,0.25,5,29,0.7,32,24,0.38,17,35
17559,15,0.24,8,29,0.69,15,24,0.36,22,37
17559,16,0.23,4,29,0.68,9,24,0.36,15,40
17559,17,0.22,4,28,0.65,11,24,0.35,17,41
17559,18,0.21,6,28,0.63,10,23,0.34,17,44
17559,19,0.2,5,27,0.62,7,23,0.35,16,48
17559,20,0.2,5,27,0.6,10,23,0.35,15,53
17559,21,0.19,7,27,0.58,11,21,0.36,14,51
17559,22,0.2,7,26,0.56,9,20,0.36,12,50
17559,23,0.19,6,25,0.54,8,21,0.35,14,49
17559,24,0.19,6,24,0.52,10,20,0.35,16,49
17560,1,0.2,6,23,0.5,10,20,0.36,11,48
17560,2,0.2,9,21,0.48,8,19,0.37,12,47
17560,3,0.19,10,20,0.46,7,19,0.37,7,45
17560,4,0.18,8,19,0.44,8,18,0.37,8,44
17560,5,0.16,12,19,0.41,10,17,0.36,12,43
17560,6,0.15,13,18,0.39,13,17,0.36,17,42
17560,7,0.14,12,18,0.38,15,17,0.37,18,41
17560,8,0.14,12,18,0.36,18,16,0.38,17,41
17560,9,0.14,13,17,0.35,17,16,0.39,17,42
17560,10,0.15,12,17,0.35,15,17,0.39,17,43
17560,11,0.16,13,17,0.36,15,17,0.4,17,44
17560,12,0.18,13,17,0.38,13,17,0.4,17,44
17560,13,0.25,6,28,0.39,14,17,0.4,18,43
17560,14,0.25,9,29,0.43,19,16,0.4,20,43
17560,15,0.24,10,29,0.46,14,15,0.4,18,42
17560,16,0.23,8,29,0.48,16,15,0.4,20,39
17560,17,0.22,12,28,0.51,15,16,0.39,22,38
17560,18,0.21,13,28,0.53,18,17,0.41,27,34
17560,19,0.2,12,27,0.56,19,17,0.43,32,31
17560,20,0.2,12,27,0.57,20,17,0.43,28,25
17560,21,0.19,13,27,0.58,17,18,0.45,24,25
17560,22,0.2,12,26,0.56,15,18,0.44,22,26
17560,23,0.19,13,25,0.54,17,18,0.44,21,26
17560,24,0.19,13,24,0.53,15,18,0.44,17,27
17561,1,0.2,12,23,0.52,8,18,0.43,14,28
17561,2,0.2,12,21,0.49,5,19,0.4,9,28
17561,3,0.19,11,20,0.46,4,19,0.38,6,29
17561,4,0.18,11,19,0.43,4,20,0.36,6,31
17561,5,0.16,11,19,0.4,6,21,0.35,6,32
17561,6,0.15,12,18,0.39,14,21,0.35,13,32
17561,7,0.14,15,18,0.37,11,21,0.35,17,33
17561,8,0.14,16,18,0.36,13,21,0.36,15,33
17561,9,0.14,15,17,0.35,9,22,0.37,16,34
17561,10,0.15,12,17,0.35,8,22,0.39,15,35
17561,11,0.16,10,17,0.37,9,22,0.4,16,36
17561,12,0.18,8,17,0.37,NA,22,0.41,18,37
17561,13,0.25,10,22,0.38,NA,23,0.43,18,38
17561,14,0.27,12,23,0.41,12,23,0.44,21,38
17561,15,0.29,12,23,0.45,11,24,0.44,25,39
17561,16,0.3,13,23,0.47,14,25,0.45,24,40
17561,17,0.3,14,23,0.49,13,24,0.46,31,40
17561,18,0.31,15,24,0.52,22,24,0.46,26,41
17561,19,0.32,21,24,0.62,33,25,0.46,26,43
17561,20,0.34,30,24,0.65,28,25,0.46,28,55
17561,21,0.35,24,25,0.67,26,26,0.46,30,56
17561,22,0.36,22,25,0.7,29,26,0.47,27,57
17561,23,0.36,21,25,0.71,25,28,0.46,27,57
17561,24,0.35,16,25,0.74,22,28,0.47,31,57
17562,1,0.36,16,25,0.75,21,28,0.47,29,58
17562,2,0.35,24,25,0.74,20,28,0.47,30,59
17562,3,0.33,21,25,0.68,20,27,0.47,27,58
17562,4,0.29,14,24,0.61,9,26,0.47,20,57
17562,5,0.26,6,24,0.56,11,26,0.47,17,56
17562,6,0.24,8,23,0.5,11,26,0.45,15,56
17562,7,0.23,9,23,0.46,8,26,0.46,17,56
17562,8,0.24,11,23,0.42,10,26,0.46,17,56
17562,9,0.24,10,23,0.39,8,26,0.47,22,56
17562,10,0.26,11,23,0.37,9,26,0.49,25,56
17562,11,0.28,13,23,0.37,20,26,0.5,20,57
17562,12,0.31,12,23,0.39,30,27,0.51,19,56
17562,13,0.33,13,23,0.41,30,28,0.52,20,55
17562,14,0.34,11,23,0.44,29,28,0.53,20,55
17562,15,0.35,18,23,0.47,21,28,0.53,27,55
17562,16,0.34,19,24,0.52,22,28,0.54,28,54
17562,17,0.33,12,25,0.55,20,28,0.52,22,55
17562,18,0.31,11,25,0.59,20,27,0.5,21,54
17562,19,0.31,16,24,0.62,27,27,0.5,22,51
17562,20,0.31,16,24,0.63,25,26,0.48,20,39
17562,21,0.3,14,24,0.63,19,26,0.47,23,37
17562,22,0.31,24,24,0.62,18,26,0.47,27,37
17562,23,0.31,15,24,0.59,17,25,0.45,21,36
17562,24,0.31,11,24,0.55,17,25,0.43,17,35
17563,1,0.31,16,24,0.54,17,24,0.43,21,34
17563,2,0.3,18,24,0.5,18,24,0.43,24,33
17563,3,0.29,17,24,0.46,19,25,0.42,22,33
17563,4,0.27,17,24,0.43,18,28,0.43,20,34
17563,5,0.26,15,25,0.41,17,28,0.44,25,35
17563,6,0.24,12,25,0.39,14,28,0.46,24,35
17563,7,0.26,14,26,0.38,10,28,0.51,21,35
17563,8,0.27,12,26,0.37,11,28,0.55,22,35
17563,9,0.3,14,26,0.37,16,28,0.57,22,34
17563,10,0.31,11,26,0.38,23,29,0.6,22,34
17563,11,0.33,12,26,0.41,28,29,0.64,24,34
17563,12,0.35,15,26,0.46,32,30,0.68,32,34
17563,13,0.36,22,27,0.5,28,29,0.7,28,34
17563,14,0.37,15,27,0.54,17,29,0.7,20,35
17563,15,0.34,18,27,0.58,17,28,0.67,18,34
17563,16,0.34,17,26,0.64,22,28,0.64,20,33
17563,17,0.32,24,26,0.69,26,28,0.61,22,33
17563,18,0.33,24,26,0.74,28,28,0.59,24,33
17563,19,0.34,28,26,0.79,32,29,0.58,26,33
17563,20,0.35,28,26,0.8,33,30,0.57,26,34
17563,21,0.39,30,27,0.81,35,30,0.57,29,34
17563,22,0.43,31,28,0.83,33,30,0.59,33,35
17563,23,0.46,30,28,0.83,32,30,0.61,30,36
17563,24,0.47,30,29,0.78,30,31,0.64,32,37
17564,1,0.48,25,30,0.73,23,31,0.65,27,37
17564,2,0.48,19,30,0.66,24,31,0.65,31,38
17564,3,0.45,13,30,0.59,11,31,0.64,30,38
17564,4,0.42,13,31,0.52,9,28,0.62,27,38
17564,5,0.37,13,30,0.46,11,27,0.6,27,39
17564,6,0.32,14,30,0.4,15,27,0.58,25,39
17564,7,0.31,20,30,0.4,25,27,0.58,26,39
17564,8,0.37,29,31,0.47,37,28,0.6,28,40
17564,9,0.42,32,33,0.54,43,30,0.66,38,41
17564,10,0.46,34,34,0.63,52,31,0.69,42,42
17564,11,0.49,36,35,0.73,59,32,0.73,48,45
17564,12,0.54,28,37,0.85,61,33,0.76,48,46
17564,13,0.59,NA,39,0.93,47,36,0.78,42,48
17564,14,0.62,NA,41,0.95,13,38,0.78,21,50
17564,15,0.61,14,41,0.95,15,39,0.75,18,52
17564,16,0.53,12,41,0.89,12,39,0.7,15,53
17564,17,0.44,10,41,0.82,10,39,0.64,15,54
17564,18,0.36,9,41,0.75,10,38,0.59,13,55
17564,19,0.36,9,40,0.65,10,37,0.58,19,55
17564,20,0.35,12,40,0.55,10,36,0.55,16,54
17564,21,0.32,14,39,0.48,10,36,0.51,16,54
17564,22,0.32,15,38,0.46,10,35,0.52,17,53
17564,23,0.32,14,38,0.43,10,34,0.52,17,51
17564,24,0.31,11,37,0.4,10,34,0.51,14,50
17565,1,0.31,9,36,0.4,8,33,0.5,13,50
17565,2,0.31,9,36,0.38,8,32,0.49,14,49
17565,3,0.29,8,35,0.37,7,32,0.45,15,49
17565,4,0.28,7,34,0.36,7,32,0.44,12,47
17565,5,0.27,6,34,0.35,6,32,0.44,11,46
17565,6,0.25,7,34,0.34,6,31,0.42,12,45
17565,7,0.23,7,34,0.34,8,31,0.42,14,44
17565,8,0.22,6,32,0.33,8,30,0.42,13,42
17565,9,0.22,6,29,0.32,7,27,0.42,12,40
17565,10,0.22,5,27,0.32,8,25,0.41,11,38
17565,11,0.23,6,25,0.33,9,23,0.41,12,33
17565,12,0.25,7,23,0.34,9,20,0.41,12,32
17565,13,0.26,6,19,0.34,7,16,0.41,12,29
17565,14,0.27,6,17,0.35,8,13,0.42,12,26
17565,15,0.27,6,16,0.36,9,13,0.42,13,25
17565,16,0.28,10,15,0.37,16,12,0.41,13,24
17565,17,0.28,11,14,0.38,11,12,0.41,13,23
17565,18,0.28,12,15,0.37,9,11,0.42,13,23
17565,19,0.27,14,15,0.37,10,12,0.42,18,26
17565,20,0.27,12,14,0.37,10,12,0.42,19,29
17565,21,0.28,11,14,0.39,9,13,0.43,22,30
17565,22,0.31,13,15,0.39,10,13,0.45,21,30
17565,23,0.37,14,16,0.45,16,15,0.52,22,32
17565,24,0.4,14,18,0.47,10,16,0.54,17,34
17566,1,0.42,11,19,0.48,9,16,0.56,18,35
17566,2,0.42,9,19,0.49,9,17,0.57,15,35
17566,3,0.42,10,19,0.49,11,17,0.57,15,36
17566,4,0.4,6,20,0.48,10,17,0.57,11,36
17566,5,0.38,5,20,0.46,9,17,0.55,7,36
17566,6,0.35,5,21,0.45,8,18,0.52,11,37
17566,7,0.29,5,21,0.38,8,18,0.45,16,37
17566,8,0.25,5,21,0.36,8,18,0.42,14,37
17566,9,0.23,5,21,0.35,12,19,0.4,13,37
17566,10,0.22,5,22,0.33,9,19,0.39,12,37
17566,11,0.22,4,22,0.33,11,19,0.37,12,37
17566,12,0.23,7,22,0.33,9,19,0.37,14,36
17566,13,0.24,14,23,0.34,7,19,0.38,16,37
17566,14,0.25,11,24,0.35,8,20,0.39,17,38
17566,15,0.25,7,24,0.35,7,20,0.39,16,38
17566,16,0.26,5,24,0.36,5,21,0.39,15,39
17566,17,0.27,5,25,0.36,7,22,0.4,16,40
17566,18,0.28,7,24,0.38,9,22,0.42,19,40
17566,19,0.28,13,24,0.38,8,22,0.44,19,38
17566,20,0.29,17,25,0.39,10,22,0.45,20,37
17566,21,0.29,17,25,0.4,11,22,0.46,17,37
17566,22,0.3,13,24,0.41,11,22,0.47,18,36
17566,23,0.31,15,23,0.42,10,20,0.49,15,35
17566,24,0.32,17,22,0.43,11,20,0.51,19,35
17567,1,0.32,10,20,0.44,11,20,0.51,19,34
17567,2,0.31,12,20,0.42,12,20,0.5,16,34
17567,3,0.3,6,20,0.4,9,19,0.49,10,33
17567,4,0.29,4,19,0.38,13,19,0.47,13,33
17567,5,0.27,5,19,0.35,9,19,0.46,12,33
17567,6,0.26,6,18,0.33,6,19,0.45,16,33
17567,7,0.25,10,18,0.31,10,19,0.43,16,33
17567,8,0.24,10,19,0.29,9,19,0.41,14,34
17567,9,0.25,10,19,0.27,8,19,0.42,17,34
17567,10,0.27,10,19,0.28,10,19,0.43,18,35
17567,11,0.3,13,20,0.3,19,20,0.44,18,36
17567,12,0.32,16,20,0.32,26,21,0.46,18,37
17567,13,0.35,21,20,0.36,26,22,0.47,20,37
17567,14,0.37,20,21,0.39,31,22,0.49,22,37
17567,15,0.39,23,21,0.46,30,23,0.49,22,37
17567,16,0.39,16,21,0.47,21,23,0.49,22,37
17567,17,0.39,15,21,0.48,22,22,0.5,26,36
17567,18,0.39,27,22,0.54,25,23,0.5,27,35
17567,19,0.39,21,23,0.56,21,23,0.51,21,35
17567,20,0.38,16,23,0.58,22,23,0.53,26,34
17567,21,0.38,19,23,0.59,20,23,0.54,26,34
17567,22,0.38,14,23,0.57,16,24,0.53,27,35
17567,23,0.37,13,23,0.53,14,24,0.54,25,34
17567,24,0.37,13,23,0.53,14,23,0.54,32,32
17568,1,0.37,9,23,0.53,17,23,0.55,29,33
17568,2,0.35,8,23,0.49,11,23,0.53,22,33
17568,3,0.33,7,23,0.46,9,23,0.53,18,34
17568,4,0.31,6,23,0.44,10,24,0.51,20,34
17568,5,0.28,11,23,0.42,8,24,0.51,19,34
17568,6,0.27,10,24,0.41,12,24,0.51,20,34
17568,7,0.27,11,24,0.4,15,25,0.53,17,35
17568,8,0.27,12,24,0.39,15,25,0.55,15,35
17568,9,0.29,13,24,0.38,13,25,0.56,19,36
17568,10,0.31,11,24,0.37,12,25,0.57,21,36
17568,11,0.34,13,24,0.37,14,26,0.58,21,37
17568,12,0.36,12,24,0.37,NA,25,0.59,19,37
17568,13,0.37,11,23,0.39,NA,25,0.59,14,37
17568,14,0.38,15,22,0.48,26,24,0.57,15,37
17568,15,0.38,18,22,0.63,20,24,0.54,15,36
17568,16,0.38,21,22,0.84,23,24,0.52,17,36
17568,17,0.37,16,22,1.07,25,24,0.51,18,36
17568,18,0.37,16,22,1.26,21,24,0.5,18,36
17568,19,0.37,17,22,1.29,21,25,0.5,21,35
17568,20,0.37,17,22,1.31,20,25,0.51,23,34
17568,21,0.38,18,22,1.39,15,25,0.52,24,34
17568,22,0.38,15,22,1.44,16,24,0.55,22,34
17568,23,0.38,14,22,1.42,13,25,0.57,21,33
17568,24,0.38,10,22,1.36,10,24,0.58,NA,33
17569,1,0.37,14,22,1.21,10,25,0.58,NA,36
17569,2,0.35,9,22,1.07,10,25,NA,NA,36
17569,3,0.32,14,23,0.92,11,25,NA,NA,36
17569,4,0.3,7,23,0.76,11,25,NA,NA,36
17569,5,0.27,5,23,0.61,17,25,NA,NA,36
17569,6,0.25,7,22,0.46,12,25,NA,NA,36
17569,7,0.25,9,22,0.31,13,24,NA,NA,35
17569,8,0.25,11,22,0.18,13,24,NA,NA,36
17569,9,0.26,9,22,0.14,12,24,NA,NA,35
17569,10,0.27,9,22,0.08,14,24,NA,NA,35
17569,11,0.3,12,21,NA,14,24,NA,22,35
17569,12,0.32,15,21,NA,28,24,NA,21,36
17569,13,0.36,25,22,NA,31,25,NA,NA,37
17569,14,0.38,28,22,NA,32,25,NA,24,38
17569,15,0.39,22,23,NA,27,25,NA,25,38
17569,16,0.39,17,23,NA,22,25,NA,23,38
17569,17,0.39,22,23,NA,25,25,NA,27,38
17569,18,0.4,26,23,0.22,27,25,NA,29,38
17569,19,0.4,23,23,0.25,30,25,0.36,30,39
17569,20,0.41,21,22,0.27,27,25,0.37,33,39
17569,21,0.42,21,22,0.29,25,25,0.36,28,39
17569,22,0.43,20,22,0.3,23,26,0.35,31,39
17569,23,0.44,16,23,0.27,19,26,0.35,31,39
17569,24,0.44,12,23,0.24,14,26,0.36,27,39
17570,1,0.42,9,23,0.27,9,25,0.37,20,37
17570,2,0.41,8,23,0.28,10,25,0.37,20,37
17570,3,0.39,9,23,0.28,12,25,0.36,23,38
17570,4,0.35,13,23,0.28,13,25,0.35,15,38
17570,5,0.31,7,23,0.29,13,25,0.35,9,38
17570,6,0.28,8,23,0.3,12,25,0.35,23,38
17570,7,0.27,13,23,0.33,11,25,0.36,21,38
17570,8,0.29,16,23,0.36,13,25,0.38,20,38
17570,9,0.3,15,23,0.35,11,25,0.41,23,39
17570,10,0.32,15,25,0.34,11,25,0.44,30,39
17570,11,0.33,17,25,0.33,14,25,0.45,33,40
17570,12,0.37,20,25,0.34,19,25,0.46,32,39
17570,13,0.4,22,25,0.35,17,24,0.48,34,38
17570,14,0.43,21,25,0.36,18,24,0.51,42,38
17570,15,0.45,17,25,0.37,14,25,0.53,48,39
17570,16,0.45,20,26,0.38,15,25,0.54,45,41
17570,17,0.47,20,26,0.4,20,26,0.56,46,43
17570,18,0.5,23,28,0.42,20,27,0.57,44,45
17570,19,0.51,25,29,0.44,22,27,0.6,48,45
17570,20,0.53,26,30,0.45,22,28,0.66,49,46
17570,21,0.55,26,31,0.46,21,28,0.67,39,47
17570,22,0.57,27,31,0.46,21,28,0.67,35,48
17570,23,0.57,20,32,0.45,20,29,0.65,26,50
